tsne.TSNE.1,tsne.TSNE.2
-15.42281619,17.52438353
26.53253304,23.65748226
14.04579032,-28.66966717
-11.11418334,10.38277288
17.25721147,-6.188999632
-13.39576398,-25.70735248
14.1006655,-29.6682569
-18.57024473,-30.23408975
20.058672,20.59552463
15.09588646,-4.426658706
-16.79153592,-29.77182338
3.906678479,-17.70952232
-23.38671576,-15.37683853
-8.786291639,17.10264224
18.78657211,-10.9964457
33.28347197,-18.12760452
-19.67795137,-23.32104645
14.56307248,-9.161576245
-16.91232864,14.38505331
-24.89650513,-1.607665755
-11.05509104,-23.29094153
-5.047060655,31.41054134
12.97522304,-34.11643956
-20.44814098,26.2037272
-27.75129576,17.78273849
-0.244757829,-50.67875713
12.30137054,-34.7668236
20.31436907,7.191797423
31.54426727,-11.2466295
34.45580977,-9.707341725
-9.058959838,-27.83508699
-16.68330072,19.56655876
34.87390715,-0.76895472
-13.53127853,12.96939919
-10.92795928,-21.89160781
48.3582714,6.358888783
-16.83323511,17.99170854
-13.58178027,26.11957932
10.35928503,13.41430542
34.31327067,-2.626825801
-1.215306753,-3.064625253
22.41302555,6.40537755
-15.06083054,-10.62974968
11.88521127,-28.50185465
39.45051555,2.214711373
17.23785417,-6.362307241
-18.02977241,-23.2146223
14.52748956,38.30109905
0.179359596,-2.267809618
4.001920592,-16.49605637
-27.19520497,18.1770886
-29.8087922,-4.760161366
-26.97199289,-7.878694851
37.80340513,2.436125415
4.716078766,24.1922078
-2.401989188,30.38882062
5.09682721,21.5724841
28.16348927,-19.40145298
-21.95791179,22.34287589
-6.434639099,30.99544392
-13.55214933,-33.81328661
-15.84475956,-8.970274802
8.240266179,-33.17086269
-29.25728023,2.13789581
-14.86925514,-22.43954049
-26.32418918,15.1712193
-12.66383852,7.021031186
-19.38700428,-22.0667054
-22.59813877,-1.854449058
13.29081988,-32.05589293
-22.07464222,20.44244734
-8.913661653,21.47853024
-13.69378241,-31.58736863
-20.17249562,15.87957452
-10.77867685,6.826199626
-46.18561303,-4.086302035
20.07041482,28.19031666
-7.988269709,-29.15480537
8.89393889,-7.825545144
12.74524556,-26.58846007
-18.3353063,-29.27984847
13.58861211,38.08357498
-20.28185566,26.97855119
-21.5015248,-9.894454233
-44.33176586,2.841388648
21.33569934,-10.14269335
-5.802277961,21.16659912
-8.960722062,-30.21639719
-10.79764606,-15.48084552
-18.92749223,-3.359094629
32.52867046,-20.35505646
22.71922522,15.79659799
22.9048766,7.444803564
10.33930352,-34.02226662
-9.848052637,-31.55097865
-2.001531289,-1.309754074
14.202868,-8.213775826
-23.24510532,22.23287578
-18.67512912,-25.50757812
-2.587539385,22.79202966
26.45356294,14.5331812
0.674881724,-6.893365569
6.80171918,-42.88928083
-17.37358112,-26.77609612
-3.632829718,20.48270824
-25.35684666,19.66577101
5.365634391,26.21465532
48.26470733,7.199528769
-9.306356631,-25.33331737
25.95764361,15.48751449
34.94398165,-2.879735774
-29.5872695,-4.848377718
23.85796492,6.150208894
8.955358634,40.93809299
-13.131352,-25.22246535
-11.82771076,-8.296104131
29.01882337,-19.25080136
-23.17956063,-12.41007624
-16.46332549,-32.67323926
-3.056107219,-6.102900333
21.02158198,4.909564409
-21.54940416,-20.29234975
-1.944733467,24.39695472
-16.24972258,-16.76121879
-2.362228534,32.92865535
-5.52233417,32.24679151
-2.271904588,10.03689294
2.916452142,20.23253369
15.76529117,-8.456867955
-12.04637006,8.682718975
-2.492650505,26.5329191
-25.83445779,17.5374573
26.95065506,12.48204155
5.322219688,-43.89790448
-9.92665569,-16.41383952
-18.00029592,-25.24026463
-21.97334501,-1.757607752
-17.66352172,-33.10146835
-2.327653972,-52.4578643
27.07905536,14.78151117
11.5910217,38.98545214
28.96805909,13.0966578
-6.139360532,11.98205568
9.744759238,7.326883543
-11.73195981,-18.93232697
-16.52174531,-28.42800903
-44.87117229,-3.653938633
-20.46536381,-17.59248205
12.85353573,-32.39430186
21.3030325,16.97549219
-18.38468991,-30.18421629
-10.45773138,-16.29174198
-1.391244048,-3.010290657
23.58155776,22.35302918
23.85169476,24.03548757
3.843690433,-17.12077021
23.26821243,6.97610978
-7.533220532,31.24896607
-16.18851449,-18.96583613
0.585040825,25.18990748
-1.79938275,30.1111542
8.861149429,42.79431991
-3.592991848,29.13650558
-7.673352141,15.07138252
3.652030064,3.363171201
-16.08325271,-12.58472385
-23.4389064,-7.085012073
-17.90967748,-22.67847015
8.785151005,-34.7820433
20.05405426,7.13389771
32.85556661,-1.254768628
31.00182707,-4.220189161
-12.9496654,9.925308802
-9.393982307,-31.68318311
-16.80094724,-32.79581984
-19.95214532,-29.7612717
-7.517490517,-27.07431013
24.27135526,20.05618361
-25.64013466,19.00618228
38.66798136,-0.224974142
-5.219918201,15.3342932
-12.90316524,-28.62773986
-1.702090247,32.82086126
-21.77965055,20.42606941
13.97597102,-11.11205495
-18.34246123,-20.88443633
-13.98129338,-32.37678687
16.43415446,13.34156506
26.2431003,16.650506
9.045298775,42.91555713
-43.11198181,0.690344756
27.39121861,10.90423604
-19.14001948,-27.32827049
-3.263022672,-5.948968242
-45.42435472,-4.225822773
34.06738745,-1.927103915
-18.86503554,16.56220667
-12.79332052,-12.24330753
-8.299622621,34.28814932
19.098461,12.23022664
-3.58059095,12.10325052
-25.13944297,-3.034628381
31.54220933,-10.85205475
-18.10955761,22.09936479
11.78636549,-6.086147274
-17.20942605,25.89737381
-13.07647843,-27.50282237
18.03228323,-8.104343683
10.21386627,12.67131848
21.53294155,20.66338561
10.27549371,-34.43876369
4.258704678,22.5128242
21.42112984,27.70614971
-8.727325492,16.12159696
-3.003967783,26.48759833
18.88795251,-8.188398047
8.680910359,-7.278216395
16.33225761,12.91196011
-20.45939738,-29.52995
-12.33295195,7.487572462
20.76358206,10.67604912
-16.8083277,12.82225201
1.335775815,12.04935429
-41.6847977,5.233326764
-13.01732432,28.0205527
-0.050332993,-50.48145975
3.773309335,-17.35131247
-16.44839142,21.04627373
-24.12684858,13.72383297
31.44473945,-18.55731674
8.675746596,-28.68402507
-11.70963129,20.69139678
2.37141956,29.30695443
-10.31413938,32.06775998
10.04076933,-39.60797099
26.60854421,-21.07931012
39.69674211,-1.270137442
-28.59356207,-3.992005433
30.82243927,-20.50772487
17.96805976,-9.579957604
-4.991128232,34.05461804
-2.033403221,15.93326821
-1.0942136,27.42455338
16.66542217,35.69748516
27.28392779,24.68488374
37.7427397,-0.474076433
26.91162714,16.63277181
-16.7677034,19.69247534
-18.91554812,24.95308802
-6.987123106,16.4121052
11.26130274,-14.49377047
16.83265712,-6.622905455
-24.65309522,19.66495374
25.73470509,21.4428573
-9.095062453,-29.72274634
10.40154891,-37.12317837
-28.45555632,1.845966143
1.558784044,13.36960276
-1.567451328,26.53087363
-26.62589514,4.846242534
15.95189859,36.51535185
-19.35426919,-28.37806388
-25.52629948,19.42560436
26.2395025,24.80242549
3.717614459,-0.46633355
-5.388943966,25.03449265
-13.98680414,-23.30751117
1.709673037,-3.344395888
-8.865554105,-22.55256753
40.00732233,-1.083171276
1.34414677,-11.51075443
-17.10860775,-23.48248938
25.92226514,21.45008251
3.627413436,24.16094977
13.27026193,-25.99841907
-13.0996847,-18.39234621
28.45925006,13.79142854
0.35637673,3.595525583
13.90336625,39.84869834
-25.58723184,15.26193607
-18.59032489,-29.89777687
18.54031891,7.531126028
12.05170751,41.41343575
-15.69559377,26.69811933
1.74446247,11.31445276
-22.11033775,-11.89155542
10.24760765,-40.23954706
21.14756734,9.403815752
-12.39497287,14.20052761
26.88997974,17.9050783
22.9691715,14.70524123
-18.97249301,22.28320521
38.6622721,0.7168805
-9.427550415,9.118362749
13.77631016,-31.31186024
48.34352174,6.01293534
-19.34371347,18.65494586
-16.25943922,6.850173627
10.61227316,-7.591200564
12.3312941,-27.07117321
15.15385631,-14.7520825
12.6246359,40.17314747
3.694068974,-0.485299798
23.65011421,6.30060343
-24.10351911,14.75300635
30.66372436,-18.67169274
3.44669797,4.665503637
31.07380121,-4.107984192
8.911421503,-7.343655965
9.960698165,9.579943533
7.775695157,-39.25041534
30.4494015,-4.587048373
13.15718661,-6.886174355
-25.52678142,-8.159234432
-12.63876385,-31.71134158
0.668148862,0.686289225
12.09745724,-4.346038665
38.06067472,2.584814498
28.5805738,13.08556493
36.65638902,-6.884505789
-13.85243246,-24.07675721
10.30762879,-39.63650636
-24.29642327,14.01456315
-22.29711044,-17.02560677
4.547928562,-26.71177317
0.938417894,1.281624816
13.72208325,-3.777421086
-20.812893,-21.43997632
-6.484748584,27.06086772
10.10309463,11.95152384
-19.53135668,-20.17684367
-23.0700855,12.61822047
-4.598181411,29.02336884
2.814080165,3.078614876
15.91586798,-8.863733957
-15.64069755,-8.590401412
-9.668782012,-32.9656553
-0.405428174,14.54721104
-16.80618168,23.09806654
9.827129208,8.13280548
-0.044805688,-50.47167489
8.757576388,-37.99567341
3.240166334,4.303779721
-19.20374813,-30.09851229
-21.40168277,-2.138688327
-15.32908757,18.37024194
9.150092467,42.18069305
33.71235959,-6.683395496
35.96006528,-2.141031595
-10.36068845,33.47579998
13.77203055,-28.76281679
27.54701836,12.32029464
11.92551376,-14.3464965
15.73088278,-11.26115459
13.4376758,-26.34596996
-17.80379146,-24.81247671
10.06247502,11.68000082
-18.9404996,-28.9657311
-15.65883401,26.91541764
-5.168374526,26.61803601
25.31986525,23.93428288
-0.631930568,-7.297535237
-15.46421302,-23.56146982
-43.92808437,0.195633458
-8.237515121,27.28323069
21.73391199,4.233277231
-1.063170337,32.49292638
-15.00964634,-14.00347975
37.06218307,-9.710050368
-14.02201817,-19.98829472
-15.72901334,21.82144344
-24.53914021,19.68755054
-16.0679022,-29.05079058
33.80879566,0.628526677
22.5870414,15.91529867
14.38031918,-9.033785817
-4.275592788,10.88686723
-11.4749949,8.05096382
-10.0677815,21.82272143
-17.13413796,-26.88469726
-3.006773103,34.05535673
0.468900538,13.0568231
-5.425180033,14.97959362
-20.16581258,27.1346416
-17.02261214,26.39647122
-3.965639468,23.45129842
0.951843315,-24.70862403
0.943313098,-22.90037568
-16.74962887,24.41980723
14.17889058,-27.14676781
35.4126228,-7.903865769
-11.45281657,8.124589703
25.36951308,23.69824993
-13.53228673,20.3900525
35.17196648,-8.897678013
-9.604978299,14.7266738
23.22274151,24.52433001
-24.61310826,-0.25423226
36.3129002,-3.322572324
12.1157288,-9.203663351
-30.55575274,13.17948534
-24.74241324,18.55905507
14.26675215,-3.837168961
27.78560064,16.23499829
-1.423745939,-51.76438193
11.60750995,-11.80150437
3.704246199,-0.48104669
-45.15929489,-4.083170172
-17.67039433,-29.6889285
14.28099947,-35.9175246
18.17309268,-11.35354732
16.26415525,-5.201200546
-20.13702005,-13.99506895
-4.282816244,15.38612709
26.80859388,14.42579345
-24.48601677,-10.72019886
10.68425054,-33.89458095
-29.08792607,12.16642885
-30.49570087,12.9737768
-18.09537115,-12.18563855
-10.35610064,-13.44783409
-2.981199036,27.29853584
19.67749109,17.46965155
-28.31409567,-5.006818283
30.73836502,-4.429665108
36.7986446,-0.426421255
19.48696168,25.94593006
8.044517302,-41.75543091
-11.83692908,-28.58940553
30.4856475,-19.07969309
-17.57430771,18.71024697
34.31016304,-0.814586027
4.924904636,23.99047993
13.01762298,-30.53077995
15.34006425,-11.16565106
13.69493898,-10.19622958
29.24190519,-18.28859835
2.929490811,28.62339198
37.42194556,2.599168954
-3.150410906,35.02614444
-16.29912596,6.902953811
-13.55137499,16.17443594
4.047942524,27.7891598
15.05681802,-6.761090075
-2.531897997,-5.413903994
4.50802372,28.39425102
46.80497539,7.598276911
35.67211607,1.050153339
-6.105864537,-28.24792139
2.035719662,1.593926177
38.39198678,0.2406444
3.595055081,28.57006116
-42.04315566,4.00281442
0.514755828,-1.040573271
-23.51213129,-16.3585113
-20.24107323,-22.70236839
19.51945887,28.01571243
-10.63153744,26.36925637
-13.30937581,-33.17205552
-11.06412219,15.9172441
-46.77583383,-4.841187293
-3.459638826,17.67602613
-22.59899572,-12.70048287
-7.75421072,33.56336528
13.45870186,37.93739291
-20.41966293,-7.29112028
-14.28548312,-34.0549266
9.158753746,41.98890555
5.354381327,24.83654777
23.20130424,8.595254799
34.25948141,1.347531856
-17.07523239,17.22362821
32.31652323,-9.837800934
-25.43742813,18.29147852
5.388171969,25.61335653
-10.96358585,-14.9606512
-3.289668073,33.64124405
12.84411301,-35.16853869
1.624285833,-11.9834676
-43.09099031,-1.338315258
-15.35421228,-5.595235195
-17.59530393,11.91772014
-16.10878747,-10.08378296
20.4959942,10.61510106
9.783909425,7.904233474
-23.7961428,19.73997536
32.80964332,-13.93672242
18.54232928,7.236060382
-14.20553325,26.32665966
-12.98050675,11.00543043
16.8001392,5.703837981
-14.65073458,26.43426907
11.27820093,-9.610515443
-10.10482097,22.51342234
7.568632103,-41.59117877
-15.99495542,23.88349014
-7.542431822,-27.57921748
48.02954507,6.360047863
-2.166877892,19.0578756
21.75671416,20.64851823
11.23568014,40.30189655
35.52554147,-5.601179822
4.593209958,21.69726791
33.70342886,-12.50364863
9.040454771,-7.621178174
-17.21141241,-32.04827642
12.865305,-33.01509831
21.03798445,7.524927063
35.0610457,-8.965107301
-16.26663078,-32.69275649
26.20070834,24.24535668
12.23159191,-9.253139349
3.89004008,-17.01739997
-2.28656787,11.59523002
-14.71489148,-28.80099329
-3.629991236,21.79857592
-16.00648699,-34.00598283
-20.62852367,11.61747681
33.1717577,-18.12507997
3.65962101,3.282469585
-2.001361653,-2.761493703
-14.14204463,16.65567657
-6.877787549,31.94328354
-25.31202631,15.98660131
1.337583272,-11.49888945
25.7793468,25.09620551
39.24719911,-2.233356872
2.009494622,16.53426247
23.74598225,6.126984457
18.49584705,27.00888969
13.64013234,-33.32158363
3.135105031,20.63646941
28.93498426,19.80426912
-16.07157374,11.72124374
13.13510149,-26.18423913
-1.959394333,31.89783968
-9.346051094,-28.37743984
23.3811189,9.836578356
26.7004939,20.4371698
13.10598039,38.22731541
-9.197241481,-31.0372026
-19.80602833,-20.51966485
-10.70443352,6.497867465
-18.52135427,-15.03640019
33.45517432,-6.885389464
-14.04034369,-15.45756175
-6.387771238,13.12347135
-26.16693273,21.03402963
-19.06634013,-22.92873285
-4.926057277,31.67797501
-12.29723346,-30.29293814
4.594980488,-26.65470303
-1.235949545,-51.60539529
2.579961503,1.098105867
-14.35646518,-20.80790282
7.220163559,25.9012859
-14.53561281,-28.69567365
-14.90577508,23.798645
9.593036368,39.52407393
-1.770263664,24.61067378
33.68013077,-0.247330819
1.332543197,-11.49215058
-5.059333947,18.32305359
-2.650844793,21.45855532
-26.34511382,-4.338220657
-4.028029502,27.00897909
14.32070309,-32.62069913
28.62817572,14.49505853
20.51262122,9.03515803
-12.32697936,5.216211761
-12.86972377,-33.87728913
9.732547734,-7.084346978
-17.41272553,-23.81297749
-27.66505768,17.79731555
-12.43936823,-24.21984306
17.09984854,16.49317187
-6.017635161,12.42823138
0.34937026,11.65937343
-26.53019517,11.38037555
28.50047831,12.4714351
-14.25871884,-21.16256798
17.29780866,-6.248409357
25.49251569,16.97215517
-12.34530017,-22.27556992
24.71500021,10.02528212
-11.07270189,-19.97429868
-28.32105577,-0.516831319
46.2874633,8.777969768
0.950657637,27.15710677
-24.65658004,14.41921315
-2.247987924,-4.640759034
13.83105488,-13.13341243
-16.24231257,6.89554251
-7.65650749,10.32121088
5.363271745,28.06038138
1.348450801,1.989292687
36.1002168,-8.740254678
21.47823464,25.20088094
-20.05447293,10.52096604
37.45880843,-2.210268473
14.02958392,39.89448373
-9.624284276,-33.03371118
-24.59649346,-14.18407081
11.36757281,-14.25241417
8.548614327,42.69796095
-19.31678338,11.57827733
13.08571312,-14.31783815
-16.46752888,-29.31469698
-13.75456859,-31.14971755
20.75413067,11.04048843
-24.85831714,14.6394558
-22.1579066,22.05884992
27.89453504,11.52239648
0.598254425,16.87519448
-10.95950874,-10.20115754
33.5341912,-12.26491239
-24.2398684,-0.615793297
12.17594625,-3.132706071
-9.427321134,19.47068572
24.67804767,9.415493334
-2.976809164,-6.483608711
-15.02157707,-18.41663859
-16.2158902,14.52417155
3.588570608,3.460839008
-20.09904811,-23.57785757
-3.303306386,34.84964639
33.65909622,-11.86231797
32.57404593,-10.9123718
-5.963742371,22.8606731
4.574117089,-45.57382697
-14.98717587,-18.02375539
-4.512592846,12.35312101
-17.58162608,18.93483764
-1.938773602,18.76769107
-12.8328077,-30.05540591
-17.73440503,-23.52378656
12.36857199,-8.182428764
34.62635976,-10.87622126
-9.766036926,-27.60191388
-42.11469033,0.30071403
-10.34491382,-16.34948536
-12.19227602,-29.66526963
35.47424069,-2.2516845
10.45854317,-6.979025349
47.92622298,6.699018976
34.49787758,0.911351727
-14.37853302,16.16415175
-8.936730896,-29.15290918
-8.373140563,-24.06330425
-13.6452542,-19.57934642
-5.691185564,15.39895554
22.3477516,15.75189409
-12.95168303,-30.21270401
-9.259304828,-28.55428719
36.71870636,2.442825129
-43.09302987,-0.65824389
-14.83955658,-30.24454854
9.921299118,-35.31423623
-14.94324968,-10.47731924
18.67461658,27.87110404
-17.61504888,-9.570286463
11.4849148,-10.72396258
28.34421166,-18.70799352
11.64382596,-26.49462597
47.60511496,6.56937697
10.89164274,41.52769129
33.07753399,-12.93176198
0.935818368,-23.12024815
12.88243519,-7.481180701
9.32096038,-37.78489738
-6.893149872,12.51004316
10.18547953,12.62336806
5.677010746,-43.94318362
-9.273138279,20.33365207
8.366991058,40.61454383
26.12325214,9.37968842
36.79760222,1.352778624
27.45584622,15.04025883
4.014009504,-16.40790035
22.13438381,21.21078071
-11.43797686,-19.38837729
46.2396053,8.234329145
21.24593403,-10.09163851
16.82184564,8.575511099
-24.02827262,-0.597312055
-13.63463359,21.17694721
-7.724109232,25.41319137
-7.967689949,32.42244652
8.85495664,42.998102
26.30282765,-21.29863552
30.23114925,-8.839984
33.4305787,-19.7516947
10.2373635,12.77743211
1.872486926,2.423725094
5.744976154,-29.28934146
-27.81398972,-6.859236707
-9.02177228,-26.25274478
-26.63370982,-2.905965326
3.939451836,-26.55881501
-41.04616643,4.507718389
22.60501361,20.58838643
9.832378222,41.96939138
10.06027783,41.00153401
-16.90396847,-29.89920128
32.56160787,-16.67617623
7.347870622,24.49498199
-19.28096101,-4.110190056
16.59197481,35.79256809
30.51252541,-4.035448856
38.02515261,2.278493031
-22.65409457,-10.58834959
-14.02609474,20.72552593
14.07771398,-12.08888431
-22.6135947,-20.33691316
39.64126436,1.784851313
-23.10255204,16.07674559
-18.93258355,21.30049778
-23.75774656,-2.185655037
1.108618244,-24.5997525
21.0415321,25.2571284
2.741838558,4.251335039
7.764466768,-42.60671328
0.547856328,-3.159411063
-13.51217601,-8.898921658
-24.23959247,-1.277459589
-10.0172735,-19.2200243
47.22894383,7.299904643
1.824194509,2.376746795
36.91384019,0.672040538
-7.882056003,-11.97900929
6.704383262,-41.98236773
4.588343436,29.60925054
11.43764681,-28.22174608
-7.967235347,28.11098592
10.34457064,-7.404238106
-25.24992593,15.42037121
-21.99266581,-8.817432659
-0.909659945,14.15097973
-12.49687732,21.03096877
41.11503325,-3.115923308
23.47547056,21.53540214
35.3010058,-8.928149664
-17.08251732,13.05746969
47.02754897,7.455159367
-13.59054391,-34.01726923
-3.653013109,35.33762089
26.48428274,20.62033557
-18.57952951,20.14887348
19.25619987,8.945381955
22.72133973,14.46055432
31.78522394,-15.70837566
1.757625769,-25.2549321
-16.31234577,17.79877591
-11.47761117,-32.49091986
-5.980825474,14.12010965
-45.35012708,-3.554431903
-10.79490706,6.351037782
-10.5965555,-24.82562312
-16.41918506,27.85809436
-8.808356568,-15.09443908
22.11654471,8.904134714
-6.217862124,33.93296432
-7.60857647,-25.87219781
-42.8423405,-0.70984822
12.92320495,-26.22475179
47.10601253,6.91348078
-28.10701241,-8.764943455
-0.660111854,-0.286410552
12.91410246,-36.75623216
-2.931399967,24.96340589
-6.301525319,33.74746566
-15.89137816,-18.6648302
-28.48667618,14.46283387
-17.86818752,-15.49924721
-21.2486329,-10.83475605
3.358766503,-25.34012824
-7.092095647,15.18875992
38.74691519,-4.333124428
-13.99117042,25.63583892
-10.36181828,6.684344196
-5.977773599,17.15020363
-13.53679699,6.543464055
-17.39811754,11.87228499
-2.193868666,13.61818669
-28.82328867,-1.292433053
-19.24647158,-15.83404535
33.49479625,-12.46133601
17.67770317,-11.46005527
-17.6514829,-21.1193301
13.08156535,-33.88093651
-23.07363968,-21.6189636
28.02939327,18.51741787
-2.849630335,-2.429179325
-21.87174065,-3.256167355
-12.56526482,7.302269248
48.48401456,5.379768149
2.196056149,29.42240621
-14.86816631,-27.92105135
-16.64914512,-27.68626241
26.69330565,24.49940796
31.69926787,-18.59315073
21.17840952,10.41597278
18.33917778,-11.44616794
-4.728241478,26.77085909
-8.402503249,16.15302514
-11.5967961,7.062017578
24.61448643,24.98089186
-14.60082916,26.44049138
-12.66170499,-28.00991356
1.720789519,3.78370964
13.97630871,-3.966863302
-9.215376088,-27.68745391
-8.194284446,-30.84955773
-46.77992734,-5.109054862
10.19453698,41.73111816
15.14955266,-12.66183388
-21.09243672,-22.83497979
9.956711198,8.868820871
33.87047058,-12.95802451
31.26855597,-4.728646643
-16.44712148,-27.73854274
-12.9271797,12.43851937
1.559331927,22.38320073
-22.8877408,-16.00746603
-11.99491794,20.37878623
-9.125068912,-29.07526527
-16.62592262,-32.9630521
-10.37940495,-27.56806035
3.227174233,-25.48842897
2.41758892,-18.85868933
-23.22489089,-13.85645487
-16.48593717,-19.67656285
-14.34267367,-12.16722727
-15.25819157,-28.68179476
13.80336457,-3.560993805
18.14807933,19.73904402
-22.98579167,-2.912596499
-14.62490228,-25.49183031
30.9431986,-11.1607273
-25.59933187,-12.10451164
1.797552602,2.488168387
14.45521706,-6.86825636
-4.353459122,15.32173943
23.48069766,19.14071433
26.33583602,-21.06047606
-25.94691607,-13.55149456
3.944358647,4.534008108
-15.35382813,21.0643735
31.1294228,-10.7309829
30.70981144,-20.00772908
-24.24293583,14.4700727
-26.14671948,-15.58141443
-4.322627364,21.48851364
2.4031455,-24.06728278
-13.37695605,-11.70539255
-2.466130907,-0.581435306
-22.85710595,-13.49109226
33.33771619,-10.54736634
-20.93976849,-22.36785741
-28.86551193,4.15001764
17.03748201,5.877403984
21.4327681,27.70625985
-10.35006687,-26.33095739
-2.026454033,26.91962308
13.62641212,-8.044163327
33.45087405,-7.086756315
-8.586198832,10.20244378
-12.77224101,-29.0352739
7.519799021,-28.45222009
-0.804220437,18.91784189
13.66163597,-13.64742369
37.67241827,-2.30152248
31.15339547,-11.02452357
-16.91896509,14.92160062
31.21444029,-4.840994938
-15.13759036,25.39267205
-20.54441655,-4.17131903
31.108084,-3.042764004
18.76310423,20.07386231
-13.61084243,-33.18735259
-16.84897455,-30.05745565
-14.62743972,-20.23986074
11.8216667,-7.348971862
-23.68659453,-12.32170667
29.66926405,-19.14434898
35.85478327,-1.035257581
-0.836702438,28.93389459
-8.903191255,33.74364629
-5.009101766,10.88813633
1.75713476,29.23568984
40.26966567,-3.124168785
46.01597293,9.331780188
-30.62369276,11.73408734
32.78142271,-5.052486269
-24.29841809,-0.966581434
-1.651894683,-0.256473915
-28.53231588,1.571371884
12.30827022,38.93824555
14.63440332,-11.37863723
-17.70989082,-8.47143257
-10.58760079,-13.45997189
24.72516795,-22.33023948
-21.28432573,-19.15854858
-46.21156808,-2.233978781
-19.90086978,-23.40178321
-17.5469392,-15.4650589
14.03993876,-28.82891326
-9.50207552,-19.51759887
-20.85280247,-21.84918317
-1.665314235,-6.958579185
-18.86640819,10.6839424
5.594934901,26.74024702
30.32238316,-17.16797993
2.46207225,0.982561235
-14.34743385,20.69803575
-4.862438774,28.16626394
11.30058678,-5.229139161
25.989585,23.20681119
10.1890117,12.55974189
33.09749764,-15.57480162
17.97277734,-8.301102884
10.05187971,10.30680893
-17.30521368,26.36757819
-10.12693616,-28.77977124
-6.924402525,32.76760585
17.80046664,-11.45458085
22.15134872,17.74464984
34.488235,-1.809822124
30.69132606,-4.436922622
39.43155266,-0.586924888
-16.32759869,17.65479836
4.286971901,-45.2495643
-41.72888951,5.22254509
45.70240872,9.745367847
30.79085075,-17.95707905
-18.60154475,-14.50234888
3.841897761,-16.67859903
37.20355058,0.26537283
16.16561089,-5.500328731
10.24018571,41.76362046
8.136448738,-41.96968495
-0.965665764,1.533319601
49.958247,6.006516698
-4.279007774,33.20588743
36.04287936,-5.885075144
40.86887921,-0.449099301
24.36547244,22.73256778
-17.61244612,-19.13716189
-20.27108439,-22.48331757
36.48462815,-10.08123379
10.60337562,-10.85201766
27.80565177,-19.58931476
-29.12049855,3.223401396
-20.31883848,27.34999171
16.97903709,16.09602495
-19.62917647,-17.84674953
14.88694566,-4.547971439
-23.41182001,-2.881847108
23.56542781,27.38941991
-44.76386297,1.128938547
-12.41919241,-15.57154953
-46.25759597,-4.452468203
14.73092601,-8.209802129
1.502468759,3.869016654
-7.64780391,16.12983606
-7.593761142,19.31794736
-20.44836492,-27.25622734
-23.51032208,-23.07340388
-19.20051783,-23.70887341
-21.28708781,-3.534568851
-21.05024446,-23.26411762
46.43253644,8.552913088
31.33149115,-19.49841706
-6.975718848,14.95879061
38.28542867,2.034347869
-23.21835283,-11.68176834
-16.01510829,17.69424863
13.97162047,-26.60158412
-5.229509698,25.66961487
-16.13066669,-20.99577278
-16.51037578,-29.76616627
4.01239461,23.04136779
33.06686515,-12.27390757
-7.014061436,-13.66022577
28.70733464,20.05366511
26.41763615,19.8302401
-22.27480722,-6.792745718
-3.712261386,-5.158072268
3.373420159,22.66840162
-8.308287708,-28.94178295
18.25757052,12.22171018
25.06053419,15.8756108
-9.541537524,-19.68540879
38.03687674,2.331181143
-28.25266208,11.41584412
-15.73005985,-27.3615654
39.91583101,-3.310154145
-25.94129882,-15.421096
-11.81424107,-23.51906381
4.77410013,23.60255545
11.15788563,-35.21249992
-11.4861353,-21.94829787
-7.067905243,-13.54691731
-2.763011627,-2.169209906
12.11102955,-10.35838573
30.77754081,-3.726872668
25.72850804,24.38667068
-3.482197598,24.20660258
46.52130757,9.112450926
13.68350042,-28.7007431
5.145874838,21.49414934
-14.86501625,-18.0631638
-4.535452443,-6.684648806
-6.581172709,26.51701154
-19.25114993,22.33425449
-41.98043789,0.61076417
-1.635789716,22.29656779
38.66945629,-8.089764033
39.88517453,-1.065401593
3.055382333,4.437322991
-12.83674995,24.31480205
-24.94082173,19.34491162
12.17640716,-10.60266261
-13.57913102,19.58208577
-16.89310093,-22.77970282
26.37437957,-21.16527212
37.07965146,-0.018119768
-6.005267761,-22.97220207
-13.89441032,6.375049441
-11.1518349,-15.58366073
-18.43158967,-32.54806179
-18.43050827,-27.33085485
13.21221709,-32.46891948
-12.44630475,-25.08845439
33.60099562,-13.23475281
13.56461019,-6.207543234
36.22641854,-0.368912824
-19.38306761,-20.4797986
-24.67144107,-1.630535299
-23.20068243,-2.639995947
49.9273033,5.93813764
-8.878024536,-28.72310955
17.27460229,13.46250926
10.19278048,12.59395419
31.58847853,-2.79704576
-14.00058493,-29.79572382
18.84130552,-11.04012819
-19.92405152,20.85289149
-28.80662705,0.628549214
-3.786540568,29.36147427
-13.87357539,-14.79482714
32.91587683,-15.97785968
12.10779774,-37.40662072
-2.932053133,27.49856088
-0.645497335,19.26370495
32.71198498,-13.08344658
-24.12856519,20.41205931
-8.973749181,-31.77446618
-6.553212314,15.31714534
-28.33516057,14.37270794
13.34566446,-14.06692963
-3.484863472,10.11472006
-11.53211378,10.04452129
20.60663323,7.99230486
12.40914443,-8.688950906
4.812833639,27.40206818
46.27778514,8.579585156
5.134490725,-43.88411968
-21.11992627,-21.44473649
11.15069069,-11.20871894
-2.767700994,31.61661918
-3.819905491,19.43828581
-23.62671974,-16.37855299
