cluster,Itm2a,Elof1,Dcn,Cd9,Snhg11,C1qc,Ermn,Agt,Rax
2,0,1,0,1,0,0,0,17,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,2,1,0,0,19,0
2,0,0,0,0,0,0,0,4,0
2,0,0,0,2,1,0,0,9,0
2,0,0,0,1,0,1,0,5,0
2,0,0,0,1,0,0,0,21,0
2,0,0,0,0,0,0,0,25,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,1,0,0,0,11,1
2,0,3,0,1,0,1,0,16,0
2,0,1,0,2,1,0,0,2,0
2,0,1,0,1,0,0,0,6,0
2,0,0,2,0,0,0,0,9,0
2,0,1,0,0,0,0,0,24,0
2,0,0,1,3,1,0,0,14,0
2,0,0,0,0,0,1,0,22,0
2,0,0,0,1,0,1,0,4,0
2,0,0,0,0,1,0,0,6,0
2,0,0,1,0,0,0,0,17,0
2,0,0,0,0,0,0,0,13,0
2,0,0,1,1,0,0,0,18,1
2,0,0,0,2,0,0,0,11,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,1,0,0,0,2,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,5,0,0,0,16,5
2,0,1,0,4,0,0,0,3,1
2,0,0,0,0,0,0,0,5,0
2,0,0,0,2,0,1,0,6,0
2,0,0,0,0,0,0,0,9,0
2,0,1,0,4,0,0,0,14,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,1,0,0,0,13,0
2,0,1,0,6,0,0,0,5,0
2,0,1,0,4,0,0,0,16,0
2,0,0,0,3,0,0,0,10,1
2,0,0,0,0,0,0,0,9,0
2,0,0,0,0,0,0,0,27,0
2,0,1,0,2,0,0,0,14,1
2,0,0,0,0,0,0,0,13,0
2,0,1,0,0,0,0,0,11,0
2,0,0,0,1,0,0,0,10,0
2,0,0,1,1,0,0,0,11,1
2,0,1,0,2,0,0,0,11,0
2,0,0,0,1,0,0,0,20,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,1,0,0,25,0
2,0,1,0,0,0,0,0,12,0
2,0,0,0,7,0,0,0,10,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,0,0,0,0,11,0
2,0,0,0,3,0,0,0,12,0
2,0,0,0,2,0,0,0,7,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,14,0
2,0,1,0,1,0,0,0,19,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,2,0,0,0,10,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,11,0
2,1,0,0,0,0,0,0,13,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,0,0,0,0,19,0
2,0,0,0,0,0,0,0,17,0
2,0,0,1,3,0,0,0,10,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,1,0,0,0,11,1
2,0,0,0,0,0,0,0,6,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,0,0,0,0,8,0
2,0,1,0,2,0,0,0,10,0
2,0,0,0,3,0,0,0,15,0
2,0,0,0,0,0,0,0,4,0
2,0,1,1,6,1,0,0,18,1
2,0,0,1,0,0,0,0,13,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,4,0,1,0,24,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,21,0
2,0,0,0,0,0,0,0,9,0
2,0,1,0,0,0,0,0,12,0
2,0,0,0,8,0,0,0,26,0
2,0,0,0,3,1,1,0,6,0
2,0,0,0,2,0,1,0,15,0
2,0,0,0,3,0,0,0,22,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,21,0
2,0,0,0,0,0,0,0,7,0
2,0,1,1,0,0,0,0,9,0
2,0,0,0,1,0,0,0,10,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,1,0,0,0,11,0
2,0,0,0,4,0,0,0,11,1
2,0,0,0,1,0,0,0,19,0
2,0,0,0,3,0,0,0,7,0
2,0,0,0,0,0,0,0,8,1
2,0,1,0,4,0,0,0,20,0
2,0,0,2,0,0,0,0,9,0
2,1,0,0,2,0,0,0,18,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,1,0,1,0,9,0
2,0,0,0,4,0,0,0,14,0
2,0,0,0,1,0,0,0,17,0
2,0,0,0,3,0,0,0,6,0
2,0,0,0,0,0,0,0,10,0
2,0,0,1,4,0,0,0,12,0
2,0,0,1,2,0,0,0,10,0
2,0,0,0,2,1,1,0,16,0
2,0,1,0,2,0,1,0,4,0
2,0,0,0,0,0,0,0,25,0
2,0,0,0,0,0,0,0,19,0
2,0,0,0,0,0,0,0,9,0
2,1,0,0,0,0,0,0,6,1
2,0,0,0,0,0,1,1,12,0
2,0,0,1,2,0,0,0,24,0
2,0,0,0,2,0,0,0,4,0
2,0,0,0,0,0,1,0,10,0
2,0,0,1,1,0,0,0,7,0
2,0,0,0,2,0,0,0,12,0
2,0,0,0,0,0,0,0,16,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,5,0
2,0,0,0,2,0,1,0,21,0
2,0,1,0,4,0,1,0,11,0
2,0,0,0,4,0,0,0,6,0
2,0,0,0,0,0,0,0,22,1
2,0,1,0,0,0,0,0,10,0
2,0,0,0,2,0,0,0,4,1
2,1,0,0,0,0,0,0,15,1
2,0,0,1,3,1,1,0,18,0
2,0,0,0,1,0,0,0,13,0
2,0,0,0,1,0,0,0,10,0
2,0,0,0,3,0,0,0,14,0
2,0,0,0,2,0,0,0,9,0
2,0,0,0,4,0,0,0,6,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,4,0,0,0,20,0
2,0,0,0,4,0,0,0,9,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,0,0,0,0,13,0
2,1,1,0,2,0,1,0,9,0
2,0,0,0,1,0,0,0,18,0
2,0,1,0,1,0,0,0,16,0
2,0,0,0,8,1,0,0,6,0
2,0,0,0,0,0,0,0,21,0
2,0,0,0,3,0,0,0,30,0
2,0,0,0,0,0,0,0,11,0
2,0,1,0,4,0,0,0,14,0
2,1,1,0,11,0,0,0,1,0
2,0,0,0,0,0,1,0,8,0
2,0,0,0,2,0,0,0,8,0
2,0,0,0,0,0,0,0,18,1
2,0,0,0,3,0,0,0,10,0
2,0,0,0,0,0,0,0,12,0
2,1,0,0,1,0,0,0,6,0
2,0,1,0,1,0,0,0,1,0
2,0,0,0,0,0,0,0,27,0
2,0,0,0,1,0,0,0,9,0
2,0,1,0,2,0,0,0,6,0
2,0,0,0,3,0,0,0,20,0
2,0,0,0,2,0,0,0,16,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,2,0,0,0,14,0
2,1,1,0,5,0,1,0,14,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,0,0,0,21,0
2,0,0,0,0,0,0,0,16,0
2,0,0,0,0,0,0,0,7,0
2,0,1,0,0,0,0,0,12,0
2,0,0,0,2,0,0,0,10,0
2,0,0,0,2,0,0,0,19,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,2,0,0,0,5,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,0,0,0,0,10,0
2,0,0,0,0,2,0,0,12,0
2,0,1,0,12,1,0,0,17,1
2,0,1,0,0,0,0,0,8,0
2,0,0,0,4,0,0,0,9,0
2,0,1,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,3,0
2,0,0,1,2,0,0,0,16,0
2,0,0,0,2,0,1,0,7,0
2,0,0,0,0,0,0,0,8,0
2,0,1,0,1,0,0,0,9,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,1,0,1,0,14,0
2,0,0,0,3,0,1,0,7,0
2,0,1,0,1,0,0,0,7,0
2,0,0,1,0,22,1,0,0,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,2,0,0,0,12,1
2,0,0,0,0,0,0,0,10,0
2,0,0,0,1,0,0,0,10,0
2,0,1,0,2,0,0,0,20,0
2,0,0,0,1,0,0,0,17,0
2,0,0,0,1,0,1,0,6,0
2,0,1,0,0,0,0,0,7,0
2,0,0,0,2,0,0,0,13,0
2,0,1,0,0,0,0,0,17,0
2,0,0,0,0,0,0,0,3,0
2,0,1,0,0,0,0,0,9,0
2,0,0,0,0,0,0,1,14,0
2,0,0,0,1,0,0,0,12,0
2,1,0,0,1,0,0,0,7,1
2,0,0,0,4,0,0,0,24,0
2,0,0,0,3,0,1,0,10,0
2,0,0,0,3,0,0,0,17,0
2,0,0,0,3,0,0,0,12,0
2,0,0,0,0,0,0,0,16,0
2,0,0,0,5,0,0,0,5,1
2,0,0,1,1,0,0,0,17,0
2,0,0,0,3,1,1,0,19,0
2,0,0,0,6,0,0,0,20,0
2,0,1,0,5,0,0,0,17,0
2,0,0,0,3,1,0,0,17,1
2,0,0,0,4,0,0,0,12,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,1,0,0,0,13,0
2,0,0,0,0,0,0,0,5,0
2,0,0,0,1,0,0,0,19,1
2,0,0,0,4,1,0,0,19,0
2,0,1,0,4,1,0,0,3,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,0,0,1,0,6,0
2,0,0,0,0,0,0,0,22,0
2,0,0,0,1,0,0,0,16,0
2,0,1,1,2,0,0,0,14,0
2,0,0,0,0,1,0,0,13,0
2,1,0,0,4,0,0,0,12,0
2,0,0,0,0,0,0,0,15,0
2,0,1,0,0,2,0,0,19,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,16,0
2,0,0,1,1,0,0,0,8,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,7,0,0,0,5,0
2,0,1,0,1,1,0,0,15,0
2,0,0,0,5,0,0,0,5,0
2,0,0,0,2,1,0,0,18,0
2,0,0,0,1,0,0,0,27,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,1,0,0,0,20,0
2,0,0,0,4,0,0,0,2,0
2,0,0,0,0,22,0,0,0,0
2,1,0,0,0,0,1,0,11,0
2,1,0,0,0,0,0,0,11,0
2,0,1,0,0,0,0,0,12,0
2,0,0,0,0,1,0,0,8,0
2,0,0,0,0,0,0,0,17,0
2,0,1,0,2,0,0,0,12,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,1,0,0,0,20,0
2,0,0,0,0,0,0,0,9,0
2,0,1,0,0,0,0,0,14,0
2,0,0,0,2,0,0,0,14,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,2,0,0,0,7,0
2,0,0,0,3,0,0,0,16,0
2,0,1,0,5,0,0,0,7,0
2,0,0,0,2,0,0,0,14,0
2,0,0,0,2,0,0,0,14,0
2,0,1,0,1,0,0,0,18,0
2,0,0,0,2,0,0,0,8,0
2,1,0,0,2,0,0,0,6,0
2,0,0,0,1,0,0,0,15,0
2,0,1,0,0,0,0,0,17,0
2,0,0,0,0,0,0,1,24,1
2,0,1,0,3,0,0,0,17,1
2,0,1,0,2,0,0,0,21,0
2,0,1,0,1,0,1,0,12,0
2,0,1,0,4,0,0,0,6,0
2,0,0,0,3,0,1,0,6,0
2,1,0,0,1,0,1,0,20,0
2,0,0,0,3,0,0,0,11,1
2,0,0,0,0,1,0,0,11,0
2,0,1,0,3,0,1,0,9,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,1,0,0,0,2,1
2,0,0,0,1,0,0,0,14,0
2,0,1,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,9,0
2,0,1,0,6,0,0,0,5,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,2,0,0,0,15,0
2,1,1,0,2,0,0,0,10,0
2,0,0,0,0,0,0,0,5,0
2,0,0,0,1,0,0,0,9,0
2,0,1,0,3,1,0,0,15,0
2,0,1,0,2,0,0,0,19,0
2,0,0,0,1,0,0,0,11,0
2,1,0,0,0,0,0,0,12,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,2,0,0,0,17,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,0,0,1,0,7,0
2,0,1,0,0,0,0,0,16,0
2,0,0,0,2,0,0,0,11,0
2,1,0,0,1,0,0,0,16,0
2,0,0,0,3,0,0,0,11,0
2,0,0,0,3,0,0,0,14,0
2,0,0,0,3,0,0,0,7,0
2,0,1,0,1,0,0,0,12,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,0,0,0,11,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,0,0,0,0,6,0
2,0,0,1,1,0,0,0,8,0
2,0,0,0,1,0,0,0,4,0
2,0,0,0,1,0,0,0,18,0
2,0,1,0,0,0,0,0,11,0
2,0,0,0,1,1,0,0,17,0
2,0,0,0,3,0,1,0,18,0
2,0,1,0,3,0,0,0,31,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,0,0,0,0,10,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,2,0,0,0,26,1
2,1,0,0,5,0,0,0,15,0
2,0,1,0,2,0,0,1,14,0
2,0,0,0,0,0,0,0,2,0
2,0,0,0,1,0,0,1,14,0
2,0,0,1,3,0,0,0,12,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,0,0,0,0,11,0
2,0,0,2,1,0,1,0,21,0
2,0,0,1,1,1,0,0,23,0
2,0,1,0,4,0,0,1,19,0
2,0,0,0,3,0,0,0,15,0
2,0,0,0,3,1,0,0,19,0
2,0,1,2,1,0,0,0,11,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,4,0,0,0,20,0
2,0,0,0,3,0,0,0,17,0
2,0,0,0,2,0,0,0,9,0
2,0,0,0,1,0,0,0,18,0
2,0,0,0,0,0,1,0,9,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,6,0,0,0,21,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,1,0,1,1,6,0
2,0,0,0,1,0,0,1,15,0
2,0,1,0,5,0,0,1,9,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,9,0,0,0,22,0
2,0,0,0,2,0,0,0,7,0
2,1,0,0,2,0,0,0,11,0
2,0,0,0,7,0,0,0,14,0
2,0,1,0,2,0,0,0,12,0
2,0,0,0,1,0,1,0,22,0
2,0,0,0,3,0,0,1,10,2
2,0,0,0,1,0,0,0,8,0
2,1,2,1,0,0,0,0,14,0
2,0,0,0,0,0,0,0,16,0
2,0,0,0,3,0,0,0,7,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,1,0,0,0,13,0
2,0,0,1,0,1,0,0,21,0
2,0,0,0,3,0,0,0,18,0
2,0,0,0,2,0,1,0,25,0
2,0,0,0,1,0,0,0,24,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,2,0,0,0,7,1
2,0,0,0,3,0,0,0,17,0
2,0,0,0,0,0,0,1,21,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,0,0,1,0,10,1
2,0,0,0,0,0,0,0,8,0
2,0,0,0,5,0,0,0,19,0
2,0,0,0,0,0,0,0,10,0
2,0,1,0,0,0,0,0,13,0
2,1,0,0,3,26,0,0,10,0
2,1,0,0,2,0,0,0,13,0
2,0,0,0,1,0,0,0,12,0
2,1,0,0,1,0,1,0,9,0
2,0,1,0,2,0,0,1,20,0
2,2,0,1,4,0,1,0,22,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,1,0,0,0,6,0
2,0,0,1,0,0,0,0,10,0
2,0,1,0,2,0,0,0,11,0
2,0,0,0,0,1,0,0,15,0
2,0,1,0,1,0,0,0,12,0
2,0,1,0,3,0,0,0,10,0
2,0,2,0,0,3,0,0,0,0
2,0,0,0,0,0,0,0,25,0
2,0,0,0,2,0,1,0,13,0
2,0,0,0,1,0,0,0,6,0
2,0,1,0,3,0,0,0,11,0
2,1,0,1,4,0,0,0,12,0
2,0,0,0,2,0,0,0,8,0
2,0,0,1,1,0,0,0,20,0
2,0,0,0,0,0,0,0,5,0
2,2,0,1,6,0,0,0,0,2
2,0,0,0,2,0,0,0,5,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,4,0,0,0,2,0
2,0,0,0,1,0,0,0,10,0
2,0,0,0,4,1,0,0,14,0
2,0,0,0,0,0,0,0,16,0
2,0,0,0,1,1,0,1,21,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,3,0,0,0,10,0
2,0,1,0,2,0,0,0,9,0
2,1,0,0,1,0,0,0,15,0
2,0,0,0,3,0,0,0,9,0
2,0,2,0,5,0,0,0,19,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,0,0,0,17,0
2,0,0,0,4,0,0,0,29,0
2,0,1,0,2,1,0,0,25,0
2,0,1,0,0,0,0,1,17,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,2,0,0,0,12,0
2,0,0,0,3,1,0,0,8,0
2,0,1,0,2,1,0,0,6,0
2,0,0,0,1,0,1,0,11,0
2,0,0,0,1,0,0,0,14,0
2,0,1,0,3,0,0,0,6,0
2,0,0,0,1,0,0,0,13,0
2,0,1,0,2,0,1,0,11,3
2,0,1,0,0,0,0,0,6,0
2,0,0,0,1,1,0,0,19,0
2,0,0,0,1,0,0,0,9,0
2,1,0,0,7,0,0,0,2,3
2,0,0,0,0,13,0,0,0,0
2,0,0,0,2,1,0,0,12,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,0,1,0,0,21,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,2,0,0,0,14,0
2,1,0,0,2,2,0,0,12,0
2,0,0,0,2,0,0,0,12,0
2,0,1,0,0,0,0,0,26,0
2,0,0,0,1,0,0,0,22,0
2,0,0,0,6,0,0,0,8,0
2,0,0,1,1,0,0,0,2,0
2,0,0,0,13,0,0,0,5,2
2,0,0,0,0,0,0,0,9,0
2,0,0,0,2,0,0,0,24,0
2,1,0,0,4,0,0,1,4,1
2,1,0,0,1,0,0,0,15,0
2,0,0,1,2,0,0,0,3,0
2,0,0,0,6,1,0,1,8,1
2,0,0,0,2,0,0,0,3,0
2,0,0,0,3,0,0,0,8,0
2,0,0,0,1,1,0,0,12,0
2,0,0,0,0,0,0,0,8,0
2,0,1,0,3,0,0,0,13,0
2,0,0,0,5,0,0,0,13,0
2,1,0,0,0,0,0,0,11,0
2,0,0,0,2,0,0,0,13,0
2,0,1,0,2,1,0,0,10,1
2,0,0,0,0,0,0,0,7,0
2,0,0,0,1,1,0,0,11,0
2,0,1,0,2,0,0,0,10,0
2,0,0,0,1,2,0,0,16,0
2,0,0,0,0,0,0,0,21,0
2,0,1,1,3,0,0,0,16,0
2,0,0,0,2,0,0,0,7,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,18,0
2,0,1,0,1,0,0,0,14,0
2,0,0,1,1,0,0,0,5,0
2,0,0,0,1,0,0,0,7,0
2,0,1,0,0,0,0,0,6,0
2,0,0,0,2,0,0,0,6,0
2,0,0,0,0,0,1,0,0,1
2,1,0,0,3,0,0,1,7,0
2,0,0,0,1,1,0,0,12,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,1,0,0,0,14,0
2,1,1,0,3,0,0,0,12,0
2,0,0,0,1,1,0,0,12,0
2,2,0,0,2,0,1,0,14,0
2,0,0,0,0,0,0,0,3,1
2,0,0,0,0,0,0,0,11,0
2,0,0,0,1,0,0,1,7,0
2,0,0,0,1,1,0,0,5,0
2,0,0,0,0,0,0,0,5,0
2,0,0,0,1,0,0,0,3,0
2,0,0,0,1,2,0,0,11,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,3,0,1,0,15,0
2,0,0,0,2,0,0,0,12,0
2,0,0,0,3,1,0,0,22,0
2,0,1,0,0,1,0,0,14,0
2,0,0,0,3,0,0,0,5,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,4,0,0,0,11,0
2,1,0,0,6,0,0,0,10,0
2,0,0,0,1,0,0,0,14,0
2,0,0,1,2,0,0,0,12,0
2,0,0,0,1,1,0,0,14,0
2,0,0,0,2,0,0,0,5,0
2,0,0,1,4,0,0,0,7,0
2,0,1,0,1,0,0,0,8,0
2,0,1,0,0,0,0,0,14,0
2,0,0,0,2,1,1,0,16,0
2,0,0,1,1,0,0,0,22,0
2,0,0,0,0,0,0,0,20,1
2,0,0,1,0,0,0,0,8,0
2,0,0,0,1,0,0,0,20,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,2,0,0,0,12,0
2,0,0,0,0,0,0,0,4,0
2,0,0,0,2,1,0,1,12,0
2,0,1,0,2,0,0,0,14,0
2,1,1,0,3,26,0,0,1,0
2,0,0,0,2,0,0,0,18,0
2,0,0,0,5,1,0,0,13,0
2,0,0,0,0,0,0,0,17,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,0,1,0,0,22,0
2,0,0,0,5,0,0,0,18,0
2,0,0,0,5,0,0,0,14,0
2,1,0,0,2,0,0,0,22,0
2,0,1,0,0,0,0,0,17,0
2,0,0,0,0,1,0,0,8,0
2,0,0,0,0,0,0,0,19,0
2,0,1,0,1,0,0,0,8,0
2,0,0,0,4,0,0,0,17,0
2,0,0,0,1,0,0,0,7,0
2,0,2,0,0,0,1,0,14,0
2,0,0,0,2,0,0,0,10,0
2,0,1,0,0,1,0,0,10,0
2,0,1,0,2,1,0,1,16,0
2,0,0,0,6,0,0,1,11,1
2,0,0,0,4,1,0,0,9,0
2,0,0,0,2,0,0,0,14,0
2,0,1,1,2,0,0,1,7,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,5,0,0,0,25,0
2,0,0,0,6,0,0,0,7,0
2,0,0,0,1,0,0,0,6,0
2,0,0,0,1,0,0,0,7,0
2,0,1,0,0,0,0,0,23,0
2,0,0,0,3,0,0,0,1,3
2,0,2,0,3,1,0,1,11,0
2,0,1,0,0,0,0,1,7,1
2,0,1,0,0,0,0,0,11,0
2,0,1,0,1,0,0,0,28,0
2,0,0,0,2,0,0,0,5,2
2,0,1,0,1,0,0,1,10,0
2,0,0,1,1,0,0,0,8,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,5,0,0,0,5,0
2,0,1,0,1,1,0,0,14,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,1,0,0,0,16,0
2,1,1,0,0,0,0,0,15,0
2,0,1,0,0,0,0,0,11,1
2,0,0,0,1,0,0,0,9,0
2,0,1,0,0,0,0,0,15,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,0,0,0,0,8,0
2,0,0,1,3,1,0,0,2,0
2,0,1,0,2,0,0,0,12,0
2,1,0,1,0,0,0,0,15,0
2,0,1,0,2,0,0,0,10,1
2,0,0,1,0,1,0,0,9,0
2,0,0,0,0,1,0,0,12,0
2,0,0,0,6,0,0,0,4,3
2,0,0,0,2,0,0,0,14,0
2,0,1,0,3,0,0,0,8,0
2,0,0,0,2,0,0,0,20,0
2,0,0,0,1,0,0,0,7,0
2,0,1,1,1,0,1,0,7,0
2,0,1,0,0,0,0,0,17,0
2,0,0,0,1,0,0,0,22,0
2,0,1,0,4,0,0,0,13,0
2,2,0,0,0,0,0,0,23,1
2,0,0,0,1,1,0,0,10,0
2,0,1,0,1,0,0,0,10,0
2,0,2,0,5,0,0,0,17,0
2,0,0,0,1,1,0,0,2,2
2,0,0,0,2,0,0,0,10,0
2,0,0,0,0,0,0,1,13,0
2,0,0,1,0,1,0,0,15,0
2,0,0,0,0,0,0,0,9,0
2,0,1,0,1,0,0,0,17,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,4,0,0,0,13,0
2,0,0,1,2,0,0,0,8,0
2,0,0,1,6,1,0,0,0,1
2,0,0,0,0,0,1,0,13,0
2,0,0,0,0,0,0,0,3,0
2,0,0,1,0,0,0,0,16,0
2,0,0,0,0,12,1,1,1,0
2,0,0,0,4,0,0,0,17,1
2,0,0,1,1,1,0,0,6,0
2,0,1,0,1,0,0,0,13,0
2,0,1,1,0,1,0,0,12,0
2,0,0,0,3,1,0,0,9,0
2,0,0,0,4,0,2,1,17,0
2,0,0,0,0,0,0,0,11,0
2,0,0,0,1,0,0,0,4,0
2,0,1,0,2,0,0,0,17,0
2,0,1,0,2,0,1,0,10,0
2,0,0,0,2,1,0,0,11,0
2,0,0,0,0,0,1,0,15,0
2,0,0,1,4,0,0,0,21,0
2,0,0,0,0,0,0,0,4,0
2,0,0,0,6,0,0,0,7,0
2,0,0,0,3,0,0,0,3,0
2,0,1,0,0,0,0,0,16,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,0,0,0,0,11,0
2,0,0,0,1,0,0,0,15,0
2,0,2,0,1,0,0,0,9,1
2,0,0,1,0,1,0,0,16,0
2,0,0,0,0,0,0,0,14,0
2,0,0,1,3,0,0,0,17,1
2,0,0,0,0,0,0,0,19,0
2,0,0,0,1,1,0,0,13,0
2,0,1,0,3,0,0,0,18,0
2,0,1,0,2,0,0,0,27,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,1,1,0,0,13,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,4,0,1,0,10,1
2,0,0,1,2,0,0,0,20,0
2,0,0,0,0,0,2,0,10,0
2,0,0,0,3,0,1,0,13,1
2,0,0,0,1,0,0,0,19,0
2,1,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,13,0
2,0,0,1,1,0,0,0,12,0
2,0,0,0,3,0,0,0,5,0
2,0,0,0,1,0,0,0,11,1
2,0,0,0,3,0,0,0,20,0
2,0,0,0,1,0,0,0,21,0
2,0,0,0,3,0,0,0,13,0
2,0,0,1,0,0,0,0,12,0
2,0,0,0,5,1,0,0,6,5
2,0,0,0,0,0,0,0,16,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,3,0,0,0,25,0
2,0,0,0,3,0,0,0,17,0
2,0,0,0,1,0,0,0,17,0
2,0,1,1,1,0,0,0,21,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,0,0,1,0,22,0
2,0,0,0,1,0,0,0,5,0
2,0,1,0,0,0,0,0,6,0
2,1,0,0,3,0,0,0,13,0
2,1,1,0,0,0,0,0,19,0
2,0,0,0,0,0,0,0,3,0
2,0,1,0,1,0,0,0,14,0
2,0,0,0,4,0,1,0,7,0
2,0,0,0,0,0,0,0,1,0
2,0,0,0,2,1,0,0,8,0
2,0,0,0,2,0,0,0,7,0
2,0,0,0,0,0,0,0,13,0
2,0,1,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,1,0,0,1,18,1
2,0,0,0,1,0,0,0,16,0
